153,451,451,451,451,451,153,153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,153,451,451,451,451,451,451,451,451,451,451,153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,153,153,
153,451,451,153,153,153,153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,71,71,451,451,451,196,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,153,153,153,
153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,421,421,451,451,451,451,451,153,451,153,153,153,153,153,153,153,451,451,451,451,71,451,451,451,451,451,451,71,71,451,451,451,451,451,451,71,71,451,451,451,451,451,71,71,451,153,153,153,153,153,
153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,153,451,451,451,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,451,451,451,153,153,153,451,451,451,451,153,153,153,153,451,451,451,451,153,153,153,153,451,451,451,153,153,153,153,153,153,153,153,153,
153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,153,153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,451,451,451,153,153,153,451,451,451,451,153,153,153,153,451,451,451,451,153,153,153,153,451,451,451,153,153,153,153,153,153,153,153,153,
153,8,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,153,153,153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,451,451,451,153,153,153,451,451,451,451,153,153,153,153,451,451,451,451,153,153,153,153,451,451,451,153,153,153,153,153,153,153,153,153,
153,38,8,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,451,451,451,153,153,153,451,451,451,451,153,153,153,153,451,451,451,451,153,153,153,153,451,451,451,153,153,153,153,153,153,153,153,153,
153,153,38,8,451,451,451,451,451,451,451,451,451,451,153,153,451,451,153,153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,451,451,451,153,153,153,451,451,451,451,153,153,153,153,451,451,451,451,153,153,153,153,451,451,451,153,153,153,153,153,153,153,153,153,
153,153,153,38,8,451,451,451,451,451,451,153,153,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,451,451,451,153,153,153,451,451,451,451,153,153,153,153,451,451,451,451,153,153,153,153,451,451,451,153,153,153,153,153,153,153,153,153,
153,153,153,153,38,8,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,153,451,451,451,153,153,153,451,451,451,451,153,153,153,153,451,451,451,451,153,153,153,153,451,451,451,153,153,153,153,153,153,153,153,153,
153,153,153,153,153,153,153,153,153,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,153,43,43,43,153,153,153,43,43,43,43,153,153,153,153,43,43,43,43,153,153,153,153,43,43,43,153,153,153,153,153,153,153,153,153

[Player]
# Player
type=Player
location=1,4,1,1

